,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2015,Lyme disease cummulative for 2014,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2015,Malaria cummulative for 2014,"Meningococcal diseases, invasive�, All groups current week","Meningococcal diseases, invasive�, All groups previous 52 weeks median ","Meningococcal diseases, invasive�, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive�, All groups cummulative for 2015","Meningococcal diseases, invasive�, All groups cummulative for 2014"
50,2015,32,Del.,1,5,30,251,284,0,0,1,1,2,0,0,0,0,1
51,2015,32,D.C.,0,1,4,33,19,0,0,2,8,5,0,0,1,3,0
52,2015,32,Fla.,7,2,15,103,65,0,1,4,25,33,0,1,3,16,29
53,2015,32,Ga.,0,0,1,0,3,7,1,5,27,57,0,0,3,7,10
54,2015,32,Md.,25,23,97,959,732,4,1,8,67,97,0,0,1,1,4
55,2015,32,N.C.,0,0,78,91,64,0,0,8,14,25,0,0,1,4,11
56,2015,32,S.C.,0,1,3,27,20,0,0,1,2,2,0,0,3,2,2
57,2015,32,Va.,25,21,149,645,513,0,1,5,36,48,0,0,2,8,6
58,2015,32,W. Va.,0,2,19,127,80,0,0,0,0,2,0,0,1,0,0
59,2015,32,E.S. CENTRAL,0,1,10,55,83,2,0,5,13,28,0,0,2,6,12
60,2015,32,Ala.,0,0,7,19,41,1,0,3,7,7,0,0,1,4,5
61,2015,32,Ky.,0,0,5,28,31,0,0,1,0,8,0,0,1,0,2
62,2015,32,Miss.,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1
63,2015,32,Tenn.,0,0,3,8,10,1,0,2,5,13,0,0,2,2,4
64,2015,32,W.S. CENTRAL,1,0,7,17,19,6,2,10,49,57,1,1,3,28,30
65,2015,32,Ark.,0,0,0,0,0,0,0,1,2,2,0,0,1,2,1
66,2015,32,La.,0,0,0,0,2,0,0,2,4,13,0,0,2,4,6
67,2015,32,Okla.,0,0,0,0,0,2,0,3,5,2,0,0,1,3,6
68,2015,32,Tex.,1,0,7,17,17,4,1,8,38,40,1,0,2,19,17
69,2015,32,MOUNTAIN,0,1,8,20,35,0,1,4,22,47,0,0,2,9,23
70,2015,32,Ariz.,0,0,6,7,10,0,0,3,8,15,0,0,1,3,9
71,2015,32,Colo.,0,0,0,0,0,0,0,2,6,19,0,0,2,3,3
72,2015,32,Idaho,0,0,2,6,6,0,0,1,1,1,0,0,1,0,2
73,2015,32,Mont.,0,0,1,1,5,0,0,1,1,1,0,0,0,0,4
74,2015,32,Nev.,0,0,1,3,6,0,0,2,3,7,0,0,1,1,2
75,2015,32,N. Mex.,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2
76,2015,32,Utah,0,0,2,2,6,0,0,1,2,3,0,0,1,1,1
77,2015,32,Wyo.,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
78,2015,32,PACIFIC,1,2,8,55,90,0,3,6,58,88,0,1,8,57,70
79,2015,32,Alaska,0,0,1,4,6,0,0,2,3,1,0,0,1,2,0
80,2015,32,Calif.,0,0,5,16,54,0,1,4,36,58,0,0,4,28,47
81,2015,32,Hawaii,N,0,0,N,N,0,0,1,0,1,0,0,1,3,1
82,2015,32,Oreg.,1,1,3,29,27,0,0,2,11,10,0,0,3,16,14
83,2015,32,Wash.,0,0,3,6,3,0,0,3,8,18,0,0,6,8,8
84,2015,32,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,32,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,32,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,32,P.R.,N,0,0,N,N,0,0,4,8,0,0,0,0,0,0
88,2015,32,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,32,,,,,,,,,,,,,,,,
22,2015,33,UNITED STATES,406,428,"1,582","19,220","22,714",33,23,56,635,"1,046",2,6,14,226,289
23,2015,33,NEW ENGLAND,3,115,426,"4,338","8,211",0,1,6,37,82,0,0,2,13,10
24,2015,33,Conn.,0,27,98,994,"1,726",0,0,1,0,13,0,0,1,0,2
25,2015,33,Maine,1,15,73,577,845,0,0,3,5,4,0,0,1,2,0
26,2015,33,Mass.,0,39,199,"1,659","4,147",0,1,3,25,50,0,0,2,6,7
27,2015,33,N.H.,0,6,62,499,661,0,0,1,2,5,0,0,0,0,0
28,2015,33,R.I.,0,11,84,381,432,0,0,3,5,8,0,0,2,3,1
29,2015,33,Vt.,2,6,31,228,400,0,0,1,0,2,0,0,1,2,0
30,2015,33,MID. ATLANTIC,326,196,"1,014","11,229","9,534",17,4,22,169,270,1,1,5,25,29
31,2015,33,N.J.,0,42,178,"1,815","2,340",0,1,5,31,53,0,0,1,4,5
32,2015,33,N.Y. (Upstate),222,37,230,"2,061","1,568",0,1,4,29,38,1,0,1,6,5
33,2015,33,N.Y. City,21,6,560,721,542,16,2,17,92,123,0,0,3,7,10
34,2015,33,Pa.,83,89,802,"6,632","5,084",1,0,6,17,56,0,0,2,8,9
35,2015,33,E.N. CENTRAL,0,12,110,874,"1,517",1,2,6,63,96,0,1,5,30,32
36,2015,33,Ill.,0,1,19,153,196,0,1,3,27,38,0,0,1,5,10
37,2015,33,Ind.,0,0,7,7,83,0,0,1,3,15,0,0,1,3,3
38,2015,33,Mich.,0,1,10,72,75,0,0,2,7,12,0,0,1,6,7
39,2015,33,Ohio,0,2,15,93,60,1,0,3,24,26,0,0,4,12,6
40,2015,33,Wis.,0,7,75,549,"1,103",0,0,2,2,5,0,0,1,4,6
41,2015,33,W.N. CENTRAL,1,9,43,199,"1,235",0,1,4,19,86,0,0,2,16,16
42,2015,33,Iowa,0,1,23,164,158,0,0,3,7,8,0,0,1,5,1
43,2015,33,Kans.,0,0,2,12,15,0,0,1,4,8,0,0,1,3,1
44,2015,33,Minn.,0,0,38,1,"1,041",0,0,3,0,45,0,0,2,5,4
45,2015,33,Mo.,0,0,2,0,5,0,0,1,2,10,0,0,1,2,7
46,2015,33,Nebr.,1,0,1,5,5,0,0,1,3,7,0,0,1,1,0
47,2015,33,N. Dak.,0,0,2,14,9,0,0,1,1,6,0,0,1,0,1
48,2015,33,S. Dak.,0,0,1,3,2,0,0,1,2,2,0,0,0,0,2
49,2015,33,S. ATLANTIC,74,61,203,"2,423","1,975",8,6,14,189,283,1,1,6,42,63
50,2015,33,Del.,11,5,30,276,296,0,0,1,1,2,0,0,0,0,1
51,2015,33,D.C.,0,1,4,33,20,0,0,2,8,6,0,0,1,3,0
52,2015,33,Fla.,7,2,15,110,72,0,1,3,26,37,0,1,3,16,29
53,2015,33,Ga.,0,0,1,0,3,3,1,7,30,57,0,0,3,7,10
54,2015,33,Md.,28,23,103,"1,017",792,3,1,8,70,100,0,0,1,1,4
55,2015,33,N.C.,0,0,78,91,64,0,0,8,14,25,0,0,1,4,11
56,2015,33,S.C.,0,1,3,27,20,0,0,1,2,2,0,0,3,2,2
57,2015,33,Va.,27,22,149,713,619,2,1,5,38,52,1,0,2,9,6
58,2015,33,W. Va.,1,2,20,156,89,0,0,0,0,2,0,0,1,0,0
59,2015,33,E.S. CENTRAL,0,1,10,61,92,1,0,5,15,30,0,0,2,6,12
60,2015,33,Ala.,0,0,7,19,43,1,0,3,8,7,0,0,1,4,5
61,2015,33,Ky.,0,0,6,32,34,0,0,1,0,9,0,0,1,0,2
62,2015,33,Miss.,0,0,1,1,2,0,0,1,1,0,0,0,0,0,1
63,2015,33,Tenn.,0,0,3,9,13,0,0,2,6,14,0,0,2,2,4
64,2015,33,W.S. CENTRAL,1,0,7,19,20,3,2,10,53,59,0,1,3,27,30
65,2015,33,Ark.,0,0,0,0,0,2,0,1,4,2,0,0,1,2,1
66,2015,33,La.,0,0,0,0,2,0,0,2,4,13,0,0,2,4,6
67,2015,33,Okla.,0,0,0,0,0,0,0,3,4,2,0,0,1,3,6
68,2015,33,Tex.,1,0,7,19,18,1,1,8,41,42,0,0,2,18,17
69,2015,33,MOUNTAIN,0,1,8,21,35,1,1,4,23,48,0,0,2,9,23
70,2015,33,Ariz.,0,0,6,7,10,1,0,3,9,15,0,0,1,3,9
71,2015,33,Colo.,0,0,0,0,0,0,0,2,6,19,0,0,2,3,3
72,2015,33,Idaho,0,0,2,6,6,0,0,1,1,2,0,0,1,0,2
73,2015,33,Mont.,0,0,1,1,5,0,0,1,1,1,0,0,0,0,4
74,2015,33,Nev.,0,0,1,4,6,0,0,2,3,7,0,0,1,1,2
75,2015,33,N. Mex.,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2
76,2015,33,Utah,0,0,2,2,6,0,0,1,2,3,0,0,1,1,1
77,2015,33,Wyo.,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
78,2015,33,PACIFIC,1,2,8,56,95,2,3,6,67,92,0,1,8,58,74
79,2015,33,Alaska,0,0,1,4,6,0,0,2,3,1,0,0,1,2,0
80,2015,33,Calif.,0,0,5,16,55,0,1,4,43,59,0,0,4,29,48
81,2015,33,Hawaii,N,0,0,N,N,0,0,1,0,1,0,0,1,3,2
82,2015,33,Oreg.,0,1,3,29,28,0,0,2,11,10,0,0,3,16,14
83,2015,33,Wash.,1,0,3,7,6,2,0,3,10,21,0,0,6,8,10
84,2015,33,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,33,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,33,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,33,P.R.,N,0,0,N,N,0,0,4,8,0,0,0,0,0,0
88,2015,33,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,33,,,,,,,,,,,,,,,,
22,2015,34,UNITED STATES,284,428,"1,639","20,299","23,763",25,23,56,676,"1,099",2,6,14,230,295
23,2015,34,NEW ENGLAND,4,111,471,"4,702","8,568",2,1,6,40,86,0,0,2,12,10
24,2015,34,Conn.,0,26,98,994,"1,781",0,0,1,0,14,0,0,1,0,2
25,2015,34,Maine,3,15,74,671,910,0,0,3,5,4,0,0,1,2,0
26,2015,34,Mass.,0,40,225,"1,913","4,272",0,1,3,25,50,0,0,2,6,7
27,2015,34,N.H.,0,6,61,504,665,0,0,1,3,5,0,0,0,0,0
28,2015,34,R.I.,0,11,66,382,516,2,0,3,7,11,0,0,2,3,1
29,2015,34,Vt.,1,6,32,238,424,0,0,1,0,2,0,0,1,1,0
30,2015,34,MID. ATLANTIC,218,196,"1,026","11,775","10,024",5,4,22,175,284,0,1,5,25,31
31,2015,34,N.J.,0,41,178,"1,814","2,406",0,1,5,32,53,0,0,1,4,6
32,2015,34,N.Y. (Upstate),146,37,230,"2,207","1,684",0,1,4,29,42,0,0,1,6,5
33,2015,34,N.Y. City,2,6,560,723,573,5,2,17,97,132,0,0,3,7,10
34,2015,34,Pa.,70,90,802,"7,031","5,361",0,0,6,17,57,0,0,2,8,10
35,2015,34,E.N. CENTRAL,4,12,111,896,"1,553",2,2,6,66,99,0,1,5,30,32
36,2015,34,Ill.,0,1,19,157,197,0,1,3,27,39,0,0,1,5,10
37,2015,34,Ind.,0,0,7,7,84,0,0,1,3,15,0,0,1,3,3
38,2015,34,Mich.,0,1,10,78,80,0,0,2,8,12,0,0,1,6,7
39,2015,34,Ohio,4,2,16,103,66,2,0,3,26,28,0,0,4,12,6
40,2015,34,Wis.,0,6,75,551,"1,126",0,0,2,2,5,0,0,1,4,6
41,2015,34,W.N. CENTRAL,1,7,42,202,"1,278",0,1,4,19,90,0,0,2,16,17
42,2015,34,Iowa,0,1,23,164,161,0,0,3,7,9,0,0,1,5,1
43,2015,34,Kans.,0,0,2,13,15,0,0,1,4,9,0,0,1,3,1
44,2015,34,Minn.,0,0,38,1,"1,079",0,0,3,0,45,0,0,2,5,4
45,2015,34,Mo.,0,0,2,0,5,0,0,1,2,11,0,0,1,2,7
46,2015,34,Nebr.,1,0,1,6,6,0,0,1,3,7,0,0,1,1,0
47,2015,34,N. Dak.,0,0,2,14,10,0,0,1,1,6,0,0,0,0,2
48,2015,34,S. Dak.,0,0,1,4,2,0,0,1,2,3,0,0,0,0,2
49,2015,34,S. ATLANTIC,54,61,209,"2,551","2,074",14,6,14,208,292,2,1,6,44,64
50,2015,34,Del.,3,5,30,285,305,0,0,1,1,2,0,0,0,0,1
51,2015,34,D.C.,0,1,5,43,21,0,0,2,9,6,0,0,1,3,0
52,2015,34,Fla.,4,2,15,113,79,1,1,3,27,37,1,0,3,17,30
53,2015,34,Ga.,0,0,1,0,3,2,1,8,34,58,0,0,3,7,10
54,2015,34,Md.,25,23,105,"1,065",830,9,1,8,79,105,1,0,1,2,4
55,2015,34,N.C.,0,0,78,91,65,0,0,8,14,25,0,0,1,4,11
56,2015,34,S.C.,0,1,3,30,21,0,0,1,2,2,0,0,3,2,2
57,2015,34,Va.,21,22,149,761,652,2,1,5,42,55,0,0,2,9,6
58,2015,34,W. Va.,1,2,20,163,98,0,0,0,0,2,0,0,1,0,0
59,2015,34,E.S. CENTRAL,0,1,11,68,102,1,0,3,17,35,0,0,2,6,12
60,2015,34,Ala.,0,0,3,22,50,1,0,2,9,10,0,0,1,4,5
61,2015,34,Ky.,0,0,6,35,37,0,0,1,0,10,0,0,1,0,2
62,2015,34,Miss.,0,0,1,1,2,0,0,1,1,0,0,0,0,0,1
63,2015,34,Tenn.,0,0,3,10,13,0,0,2,7,15,0,0,2,2,4
64,2015,34,W.S. CENTRAL,1,0,7,21,21,1,2,10,56,64,0,1,3,27,30
65,2015,34,Ark.,0,0,0,0,0,0,0,2,4,3,0,0,1,2,1
66,2015,34,La.,0,0,0,0,2,0,0,2,4,13,0,0,2,4,6
67,2015,34,Okla.,0,0,0,0,0,0,0,3,4,2,0,0,1,3,6
68,2015,34,Tex.,1,0,7,21,19,1,1,8,44,46,0,0,2,18,17
69,2015,34,MOUNTAIN,1,1,2,24,43,0,1,3,23,52,0,0,3,11,23
70,2015,34,Ariz.,1,0,1,8,16,0,0,2,9,18,0,0,1,4,9
71,2015,34,Colo.,0,0,0,0,0,0,0,2,6,20,0,0,2,3,3
72,2015,34,Idaho,0,0,2,6,7,0,0,1,1,2,0,0,1,0,2
73,2015,34,Mont.,0,0,1,2,6,0,0,1,1,1,0,0,0,0,4
74,2015,34,Nev.,0,0,1,5,6,0,0,2,3,7,0,0,1,1,2
75,2015,34,N. Mex.,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2
76,2015,34,Utah,0,0,2,2,6,0,0,1,2,3,0,0,1,1,1
77,2015,34,Wyo.,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0
78,2015,34,PACIFIC,1,2,8,60,100,0,3,6,72,97,0,1,8,59,76
79,2015,34,Alaska,0,0,1,4,6,0,0,2,3,1,0,0,1,2,0
80,2015,34,Calif.,0,0,5,16,59,0,1,4,48,62,0,0,4,30,50
81,2015,34,Hawaii,N,0,0,N,N,0,0,1,0,2,0,0,1,3,2
82,2015,34,Oreg.,0,1,3,32,28,0,0,2,11,11,0,0,3,16,14
83,2015,34,Wash.,1,0,3,8,7,0,0,3,10,21,0,0,6,8,10
84,2015,34,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,34,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,34,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,34,P.R.,N,0,0,N,N,0,0,4,8,0,0,0,0,0,0
88,2015,34,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,34,,,,,,,,,,,,,,,,
22,2015,35,UNITED STATES,305,428,"1,697","21,508","24,709",17,23,51,706,"1,155",0.0,6,14,234,299
23,2015,35,NEW ENGLAND,4,110,501,"4,967","8,832",0,1,6,40,88,0.0,0,2,14,10
24,2015,35,Conn.,0,24,98,994,"1,829",0,0,1,0,14,0.0,0,1,0,2
25,2015,35,Maine,0,15,75,688,983,0,0,3,5,4,0.0,0,2,4,0
26,2015,35,Mass.,1,38,255,"2,086","4,385",0,0,3,25,51,0.0,0,2,6,7
27,2015,35,N.H.,0,6,61,504,672,0,0,1,3,5,0.0,0,0,0,0
28,2015,35,R.I.,2,11,66,422,519,0,0,3,7,11,0.0,0,2,3,1
29,2015,35,Vt.,1,6,33,273,444,0,0,1,0,3,0.0,0,1,1,0
30,2015,35,MID. ATLANTIC,220,196,"1,065","12,497","10,464",7,4,22,183,302,0.0,1,5,25,33
31,2015,35,N.J.,2,41,196,"1,995","2,458",0,1,5,33,55,0.0,0,1,4,6
32,2015,35,N.Y. (Upstate),143,37,230,"2,349","1,780",0,1,4,29,42,0.0,0,1,6,6
33,2015,35,N.Y. City,6,5,560,729,590,7,2,17,104,142,0.0,0,3,7,11
34,2015,35,Pa.,69,90,802,"7,424","5,636",0,0,4,17,63,0.0,0,2,8,10
35,2015,35,E.N. CENTRAL,4,11,112,920,"1,597",1,2,6,68,102,0.0,1,5,31,32
36,2015,35,Ill.,0,1,19,162,200,0,1,3,27,41,0.0,0,1,6,10
37,2015,35,Ind.,0,0,3,7,91,0,0,1,3,16,0.0,0,1,3,3
38,2015,35,Mich.,0,1,10,88,89,0,0,2,9,12,0.0,0,1,6,7
39,2015,35,Ohio,4,2,17,108,71,1,1,3,27,28,0.0,0,4,12,6
40,2015,35,Wis.,0,6,75,555,"1,146",0,0,2,2,5,0.0,0,1,4,6
41,2015,35,W.N. CENTRAL,0,7,42,226,"1,305",0,1,3,21,94,0.0,0,2,16,17
42,2015,35,Iowa,0,1,24,180,161,0,0,3,9,9,0.0,0,1,5,1
43,2015,35,Kans.,0,0,2,13,15,0,0,1,4,9,0.0,0,1,3,1
44,2015,35,Minn.,0,0,38,1,"1,104",0,0,1,0,48,0.0,0,2,5,4
45,2015,35,Mo.,0,0,2,0,6,0,0,1,2,12,0.0,0,1,2,7
46,2015,35,Nebr.,0,0,1,6,7,0,0,1,3,7,0.0,0,1,1,0
47,2015,35,N. Dak.,0,0,4,22,10,0,0,1,1,6,0.0,0,0,0,2
48,2015,35,S. Dak.,0,0,1,4,2,0,0,1,2,3,0.0,0,0,0,2
49,2015,35,S. ATLANTIC,71,61,215,"2,716","2,229",2,6,14,211,304,0.0,1,6,45,64
50,2015,35,Del.,7,5,30,298,321,0,0,1,1,2,0.0,0,0,0,1
51,2015,35,D.C.,0,1,7,50,21,0,0,2,9,7,0.0,0,1,3,0
52,2015,35,Fla.,11,2,15,124,91,1,1,3,28,38,0.0,1,3,17,30
53,2015,35,Ga.,0,0,1,0,3,0,1,8,34,63,0.0,0,3,8,10
54,2015,35,Md.,24,23,107,"1,127",872,0,1,9,80,109,0.0,0,1,2,4
55,2015,35,N.C.,0,0,78,91,65,0,0,8,14,25,0.0,0,1,4,11
56,2015,35,S.C.,0,1,3,30,22,0,0,1,2,3,0.0,0,3,2,2
57,2015,35,Va.,29,22,149,825,731,1,1,5,43,55,0.0,0,2,9,6
58,2015,35,W. Va.,0,2,20,171,103,0,0,0,0,2,0.0,0,1,0,0
59,2015,35,E.S. CENTRAL,2,1,11,71,107,0,0,3,18,38,0.0,0,2,6,12
60,2015,35,Ala.,0,0,3,23,50,0,0,2,10,11,0.0,0,1,4,5
61,2015,35,Ky.,2,0,6,37,39,0,0,1,0,10,0.0,0,1,0,2
62,2015,35,Miss.,0,0,1,1,2,0,0,1,1,0,0.0,0,0,0,1
63,2015,35,Tenn.,0,0,2,10,16,0,0,1,7,17,0.0,0,2,2,4
64,2015,35,W.S. CENTRAL,2,0,7,23,22,5,2,10,62,69,0.0,1,3,28,31
65,2015,35,Ark.,0,0,0,0,0,0,0,2,5,3,0.0,0,1,2,1
66,2015,35,La.,0,0,0,0,2,0,0,2,4,13,0.0,0,2,4,7
67,2015,35,Okla.,0,0,0,0,0,1,0,3,5,2,0.0,0,1,3,6
68,2015,35,Tex.,2,0,7,23,20,4,1,8,48,51,0.0,0,3,19,17
69,2015,35,MOUNTAIN,0,1,2,24,45,1,1,3,25,55,0.0,0,3,10,23
70,2015,35,Ariz.,0,0,1,7,17,0,0,2,10,19,0.0,0,1,3,9
71,2015,35,Colo.,0,0,0,0,0,0,0,2,6,21,0.0,0,2,3,3
72,2015,35,Idaho,0,0,2,6,7,1,0,1,2,2,0.0,0,1,0,2
73,2015,35,Mont.,0,0,1,3,6,0,0,1,1,1,0.0,0,0,0,4
74,2015,35,Nev.,0,0,1,5,6,0,0,2,3,8,0.0,0,1,1,2
75,2015,35,N. Mex.,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,2
76,2015,35,Utah,0,0,2,2,7,0,0,1,2,3,0.0,0,1,1,1
77,2015,35,Wyo.,0,0,1,1,2,0,0,0,0,0,0.0,0,1,1,0
78,2015,35,PACIFIC,2,2,5,64,108,1,3,6,78,103,0.0,1,8,59,77
79,2015,35,Alaska,0,0,1,4,7,0,0,2,3,1,0.0,0,1,2,0
80,2015,35,Calif.,0,0,2,17,64,0,1,4,53,66,0.0,0,4,30,51
81,2015,35,Hawaii,N,0,0,N,N,0,0,1,0,3,0.0,0,1,3,2
82,2015,35,Oreg.,0,1,3,33,30,0,0,2,11,12,0.0,0,3,16,14
83,2015,35,Wash.,2,0,3,10,7,1,0,3,11,21,0.0,0,6,8,10
84,2015,35,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0.0,0,0,0,0
85,2015,35,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
86,2015,35,Guam,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
87,2015,35,P.R.,N,0,0,N,N,0,0,4,5,0,0.0,0,0,0,0
88,2015,35,V.I.,N,0,0,N,N,0,0,0,0,0,0.0,0,0,0,0
102,2015,35,,,,,,,,,,,,,,,,
22,2015,36,UNITED STATES,202,428,"1,789","22,818","25,491",24,23,52,753,"1,197",1,6,14,237,308
23,2015,36,NEW ENGLAND,3,111,566,"5,599","9,074",0,1,6,50,91,0,0,2,14,11
24,2015,36,Conn.,2,25,142,"1,438","1,859",0,0,1,6,14,0,0,1,0,2
25,2015,36,Maine,0,15,76,725,"1,037",0,0,3,5,4,0,0,2,4,0
26,2015,36,Mass.,1,36,262,"2,143","4,501",0,1,3,28,51,0,0,2,6,8
27,2015,36,N.H.,0,6,64,522,678,0,0,1,3,6,0,0,0,0,0
28,2015,36,R.I.,0,11,67,488,541,0,0,3,8,12,0,0,2,3,1
29,2015,36,Vt.,0,6,33,283,458,0,0,0,0,4,0,0,1,1,0
30,2015,36,MID. ATLANTIC,137,196,"1,086","12,975","10,794",12,4,22,199,318,0,1,4,25,38
31,2015,36,N.J.,0,40,203,"2,092","2,522",0,1,5,37,58,0,0,1,4,7
32,2015,36,N.Y. (Upstate),86,37,231,"2,434","1,859",2,1,4,31,46,0,0,1,6,6
33,2015,36,N.Y. City,3,5,560,732,616,10,2,17,114,148,0,0,2,7,14
34,2015,36,Pa.,48,90,802,"7,717","5,797",0,0,4,17,66,0,0,2,8,11
35,2015,36,E.N. CENTRAL,1,11,112,987,"1,638",1,2,6,70,102,0,1,5,31,33
36,2015,36,Ill.,0,1,19,162,202,0,1,3,28,41,0,0,1,6,10
37,2015,36,Ind.,0,0,2,7,94,0,0,1,3,16,0,0,1,3,3
38,2015,36,Mich.,0,1,11,90,95,0,0,2,9,12,0,0,1,6,7
39,2015,36,Ohio,1,2,17,113,75,1,1,3,28,28,0,0,4,12,7
40,2015,36,Wis.,0,8,75,615,"1,172",0,0,2,2,5,0,0,1,4,6
41,2015,36,W.N. CENTRAL,0,6,42,226,"1,345",0,1,3,21,97,0,0,2,16,18
42,2015,36,Iowa,0,1,24,180,163,0,0,3,9,10,0,0,1,5,1
43,2015,36,Kans.,0,0,2,13,15,0,0,1,4,9,0,0,1,3,1
44,2015,36,Minn.,0,0,36,1,"1,142",0,0,1,0,48,0,0,2,5,5
45,2015,36,Mo.,0,0,2,0,6,0,0,1,2,12,0,0,1,2,7
46,2015,36,Nebr.,0,0,1,6,7,0,0,1,3,8,0,0,1,1,0
47,2015,36,N. Dak.,0,0,4,22,10,0,0,1,1,7,0,0,0,0,2
48,2015,36,S. Dak.,0,0,1,4,2,0,0,1,2,3,0,0,0,0,2
49,2015,36,S. ATLANTIC,59,61,217,"2,839","2,353",8,6,14,223,314,0,1,6,45,64
50,2015,36,Del.,2,5,30,305,329,0,0,1,1,2,0,0,0,0,1
51,2015,36,D.C.,0,1,7,52,22,0,0,2,9,8,0,0,1,3,0
52,2015,36,Fla.,5,2,15,129,94,1,1,3,29,40,0,1,3,17,30
53,2015,36,Ga.,0,0,1,0,3,1,1,8,35,66,0,0,3,8,10
54,2015,36,Md.,20,23,107,"1,176",905,5,1,9,87,111,0,0,1,2,4
55,2015,36,N.C.,0,0,78,91,65,0,0,8,14,25,0,0,1,4,11
56,2015,36,S.C.,0,1,3,30,22,0,0,1,3,4,0,0,3,2,2
57,2015,36,Va.,32,22,149,881,805,1,1,5,45,56,0,0,2,9,6
58,2015,36,W. Va.,0,2,20,175,108,0,0,0,0,2,0,0,1,0,0
59,2015,36,E.S. CENTRAL,0,1,11,72,108,0,0,3,18,38,0,0,2,6,13
60,2015,36,Ala.,0,0,3,24,51,0,0,2,10,11,0,0,1,4,5
61,2015,36,Ky.,0,0,6,37,39,0,0,1,0,10,0,0,1,0,2
62,2015,36,Miss.,0,0,1,1,2,0,0,1,1,0,0,0,0,0,1
63,2015,36,Tenn.,0,0,2,10,16,0,0,1,7,17,0,0,2,2,5
64,2015,36,W.S. CENTRAL,0,0,7,25,22,2,2,10,67,74,0,1,3,29,31
65,2015,36,Ark.,0,0,0,0,0,0,0,2,5,3,0,0,1,2,1
66,2015,36,La.,0,0,0,0,2,0,0,2,4,13,0,0,2,4,7
67,2015,36,Okla.,0,0,0,0,0,0,0,3,5,2,0,0,1,3,6
68,2015,36,Tex.,0,0,7,25,20,2,1,8,53,56,0,0,3,20,17
69,2015,36,MOUNTAIN,1,1,2,25,47,1,1,3,27,57,1,0,3,12,23
70,2015,36,Ariz.,0,0,1,7,17,1,0,2,11,19,1,0,1,5,9
71,2015,36,Colo.,0,0,0,0,0,0,0,2,6,23,0,0,2,3,3
72,2015,36,Idaho,1,0,2,7,7,0,0,1,2,2,0,0,1,0,2
73,2015,36,Mont.,0,0,1,3,6,0,0,1,1,1,0,0,0,0,4
74,2015,36,Nev.,0,0,1,5,6,0,0,2,3,8,0,0,1,1,2
75,2015,36,N. Mex.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,2
76,2015,36,Utah,0,0,1,2,9,0,0,1,2,3,0,0,1,1,1
77,2015,36,Wyo.,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0
78,2015,36,PACIFIC,1,2,5,70,110,0,3,6,78,106,0,1,8,59,77
79,2015,36,Alaska,1,0,1,5,7,0,0,2,3,1,0,0,1,2,0
80,2015,36,Calif.,0,0,2,20,65,0,1,4,53,66,0,0,4,30,51
81,2015,36,Hawaii,N,0,0,N,N,0,0,1,0,3,0,0,1,3,2
82,2015,36,Oreg.,0,1,3,35,31,0,0,2,11,13,0,0,3,16,14
83,2015,36,Wash.,0,0,3,10,7,0,0,3,11,23,0,0,6,8,10
84,2015,36,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,36,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,36,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,36,P.R.,N,0,0,N,N,0,0,4,5,0,0,0,0,0,0
88,2015,36,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
