,year,mmwr_week,Reporting Area,"Meningococcal disease, all serogroups current week","Meningococcal disease, all serogroups previous 52 weeks median ","Meningococcal disease, all serogroups previous 52 weeks maximum ","Meningococcal disease, all serogroups cummulative for 2018","Meningococcal disease, all serogroups cummulative for 2017",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2018,Mumps cummulative for 2017,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2018,Pertussis cummulative for 2017
39,2018,32,Wisconsin,0,0,1,4,3,0,0,2,10,41,8,11,140,500,459
40,2018,32,West North Central,0,0,3,13,12,0,1,5,44,761,2,19,58,492,"1,026"
41,2018,32,Iowa,0,0,1,1,0,0,0,5,14,96,0,2,8,65,96
42,2018,32,Kansas,0,0,1,1,2,0,0,1,2,157,0,2,7,45,129
43,2018,32,Minnesota,0,0,1,0,3,0,0,3,8,70,0,7,32,159,442
44,2018,32,Missouri,0,0,3,10,5,0,0,3,19,423,0,4,14,95,269
45,2018,32,Nebraska,0,0,1,1,2,0,0,1,1,5,2,2,14,80,53
46,2018,32,North Dakota,0,0,0,0,0,0,0,0,0,10,0,1,4,31,32
47,2018,32,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,4,17,5
48,2018,32,South Atlantic,0,1,4,49,45,1,6,34,268,138,17,27,64,834,961
49,2018,32,Delaware,0,0,1,1,1,0,0,6,22,3,1,0,11,66,4
50,2018,32,District of Columbia,0,0,1,0,0,0,0,12,6,10,0,0,2,3,13
51,2018,32,Florida,0,0,2,15,16,0,1,10,36,27,14,6,16,210,238
52,2018,32,Georgia,0,0,2,16,5,0,0,4,8,36,0,1,9,22,162
53,2018,32,Maryland,0,0,2,4,3,0,0,3,25,7,2,1,10,63,68
54,2018,32,North Carolina,0,0,1,7,8,0,0,2,8,26,0,8,24,241,196
55,2018,32,South Carolina,0,0,0,0,3,0,0,1,5,0,0,3,11,113,132
56,2018,32,Virginia,0,0,2,6,8,1,1,31,157,28,0,5,29,98,144
57,2018,32,West Virginia,0,0,1,0,1,0,0,1,1,1,0,0,4,18,4
58,2018,32,East South Central,0,0,2,8,6,0,1,6,27,116,1,11,26,258,640
59,2018,32,Alabama,0,0,1,3,0,0,0,1,7,35,1,3,9,78,171
60,2018,32,Kentucky,0,0,1,1,2,0,0,1,7,16,0,4,16,101,319
61,2018,32,Mississippi,0,0,0,0,2,0,0,1,3,21,0,0,3,22,23
62,2018,32,Tennessee,0,0,2,4,2,0,0,5,10,44,0,3,8,57,127
63,2018,32,West South Central,0,0,3,15,17,5,2,33,91,"1,150",11,31,220,746,"1,343"
64,2018,32,Arkansas,0,0,1,0,0,0,0,3,4,541,1,2,12,38,151
65,2018,32,Louisiana,0,0,1,0,3,0,0,1,2,67,0,1,9,69,58
66,2018,32,Oklahoma,0,0,1,1,1,0,0,9,6,160,0,0,65,38,92
67,2018,32,Texas,0,0,3,14,13,5,2,23,79,382,10,25,148,601,"1,042"
68,2018,32,Mountain,0,0,2,9,12,0,1,4,38,158,21,39,72,"1,266","1,250"
69,2018,32,Arizona,0,0,1,1,4,0,0,3,5,33,1,5,13,135,304
70,2018,32,Colorado,0,0,1,3,2,0,0,2,16,75,11,13,41,459,337
71,2018,32,Idaho,0,0,1,2,1,0,0,1,1,5,8,4,21,252,32
72,2018,32,Montana,0,0,1,0,0,0,0,1,2,6,1,1,10,32,62
73,2018,32,Nevada,0,0,0,0,2,0,0,1,1,5,0,1,10,20,53
74,2018,32,New Mexico,0,0,1,1,2,0,0,2,4,0,0,4,15,187,121
75,2018,32,Utah,0,0,1,2,1,0,0,2,9,34,0,5,18,180,326
76,2018,32,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15
77,2018,32,Pacific,0,1,15,51,61,1,29,819,551,499,0,56,785,"1,789","1,793"
78,2018,32,Alaska,0,0,1,2,1,0,5,25,226,8,0,1,7,57,27
79,2018,32,California,0,0,4,24,45,0,2,5,42,148,0,42,69,"1,076","1,585"
80,2018,32,Hawaii,0,0,1,0,0,1,16,45,228,286,0,1,4,19,17
81,2018,32,Oregon,0,0,2,13,15,0,0,2,17,57,0,6,26,335,164
82,2018,32,Washington,0,0,11,12,0,0,0,779,38,0,0,2,740,302,0
84,2018,32,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,32,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,32,Guam,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
87,2018,32,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13
88,2018,32,U.S. Virgin Islands,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21,2018,33,United States,3,6,20,208,216,6,62,905,"1,705","3,821",70,277,"1,288","8,007","11,432"
22,2018,33,New England,0,0,2,15,9,1,2,14,46,137,1,17,43,447,686
23,2018,33,Connecticut,0,0,1,1,0,0,0,2,2,8,0,1,5,27,49
24,2018,33,Maine,0,0,1,1,0,0,0,1,4,1,0,6,17,193,266
25,2018,33,Massachusetts,0,0,2,12,6,0,1,10,22,114,0,5,20,101,200
26,2018,33,New Hampshire,0,0,0,0,0,0,0,1,2,3,0,2,20,95,46
27,2018,33,Rhode Island,0,0,1,1,1,0,0,11,2,10,1,0,24,19,39
28,2018,33,Vermont,0,0,1,0,2,1,0,7,14,1,0,0,4,12,86
29,2018,33,Middle Atlantic,0,1,3,24,24,1,10,63,368,419,6,26,68,664,"1,382"
30,2018,33,New Jersey,0,0,2,4,4,0,0,4,27,24,0,5,14,113,330
31,2018,33,New York (excluding New York City),0,0,2,9,9,1,2,54,50,126,2,8,23,211,339
32,2018,33,New York City,0,0,1,3,5,0,5,16,177,163,0,3,6,71,86
33,2018,33,Pennsylvania,0,0,2,8,6,0,1,15,114,106,4,11,31,269,627
34,2018,33,East North Central,0,1,3,21,26,0,5,34,257,392,8,48,158,"1,350","2,133"
35,2018,33,Illinois,0,0,1,3,6,0,3,32,196,241,0,7,46,154,363
36,2018,33,Indiana,0,0,2,3,5,0,0,2,10,36,0,4,14,104,284
37,2018,33,Michigan,0,0,1,4,4,0,0,2,19,23,0,10,22,257,466
38,2018,33,Ohio,0,0,2,7,8,0,0,7,22,50,7,11,28,328,550
39,2018,33,Wisconsin,0,0,1,4,3,0,0,2,10,42,1,11,140,507,470
40,2018,33,West North Central,1,0,3,14,13,0,1,5,45,764,5,18,58,503,"1,066"
41,2018,33,Iowa,0,0,1,1,0,0,0,5,14,96,0,2,6,65,99
42,2018,33,Kansas,0,0,1,1,2,0,0,1,2,157,0,2,7,45,132
43,2018,33,Minnesota,0,0,1,0,4,0,0,3,8,70,0,6,32,163,459
44,2018,33,Missouri,0,0,3,10,5,0,0,3,20,426,0,4,14,97,280
45,2018,33,Nebraska,1,0,1,2,2,0,0,1,1,5,5,2,14,85,55
46,2018,33,North Dakota,0,0,0,0,0,0,0,0,0,10,0,1,4,31,36
47,2018,33,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,4,17,5
48,2018,33,South Atlantic,0,1,4,49,45,1,6,34,269,145,17,28,64,875,"1,001"
49,2018,33,Delaware,0,0,1,1,1,0,0,6,22,3,0,0,13,86,4
50,2018,33,District of Columbia,0,0,1,0,0,0,0,12,6,10,0,0,2,3,13
51,2018,33,Florida,0,0,2,15,16,0,1,10,36,32,10,6,16,220,252
52,2018,33,Georgia,0,0,2,16,5,0,0,4,8,36,0,1,8,22,169
53,2018,33,Maryland,0,0,2,4,3,0,0,3,25,8,4,2,10,66,72
54,2018,33,North Carolina,0,0,1,7,8,0,0,2,8,27,0,8,24,244,201
55,2018,33,South Carolina,0,0,0,0,3,0,0,1,5,0,0,3,11,113,135
56,2018,33,Virginia,0,0,2,6,8,1,1,31,158,28,3,4,29,103,150
57,2018,33,West Virginia,0,0,1,0,1,0,0,1,1,1,0,0,4,18,5
58,2018,33,East South Central,0,0,2,8,6,0,1,6,27,116,0,11,26,267,656
59,2018,33,Alabama,0,0,1,3,0,0,0,1,7,35,0,3,9,86,175
60,2018,33,Kentucky,0,0,1,1,2,0,0,1,7,16,0,4,16,101,323
61,2018,33,Mississippi,0,0,0,0,2,0,0,1,3,21,0,0,3,23,25
62,2018,33,Tennessee,0,0,2,4,2,0,0,5,10,44,0,3,8,57,133
63,2018,33,West South Central,2,0,3,17,17,3,2,33,94,"1,160",7,31,220,769,"1,384"
64,2018,33,Arkansas,0,0,1,0,0,0,0,3,4,541,1,2,12,40,156
65,2018,33,Louisiana,0,0,1,0,3,3,0,1,5,68,0,1,9,69,62
66,2018,33,Oklahoma,2,0,1,3,1,0,0,9,6,161,0,0,65,38,92
67,2018,33,Texas,0,0,3,14,13,0,2,23,79,390,6,24,148,622,"1,074"
68,2018,33,Mountain,0,0,2,9,12,0,1,4,39,160,26,39,72,"1,307","1,292"
69,2018,33,Arizona,0,0,1,1,4,0,0,2,5,33,3,5,13,139,313
70,2018,33,Colorado,0,0,1,3,2,0,0,2,16,77,7,13,41,466,349
71,2018,33,Idaho,0,0,1,2,1,0,0,1,1,5,16,5,21,269,34
72,2018,33,Montana,0,0,1,0,0,0,0,1,2,6,0,1,10,32,67
73,2018,33,Nevada,0,0,0,0,2,0,0,1,1,5,0,1,10,20,58
74,2018,33,New Mexico,0,0,1,1,2,0,0,2,4,0,0,4,15,187,121
75,2018,33,Utah,0,0,1,2,1,0,0,2,10,34,0,5,18,193,335
76,2018,33,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15
77,2018,33,Pacific,0,1,15,51,64,0,28,819,560,528,0,55,785,"1,825","1,832"
78,2018,33,Alaska,0,0,1,2,1,0,5,25,226,8,0,1,7,57,27
79,2018,33,California,0,0,4,24,48,0,2,5,47,149,0,42,69,"1,100","1,619"
80,2018,33,Hawaii,0,0,1,0,0,0,15,45,228,314,0,1,4,19,17
81,2018,33,Oregon,0,0,2,13,15,0,0,2,16,57,0,6,26,341,169
82,2018,33,Washington,0,0,11,12,0,0,0,779,43,0,0,2,740,308,0
84,2018,33,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,33,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,33,Guam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2018,33,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13
88,2018,33,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2018,34,United States,1,6,20,213,221,2,62,905,"1,728","3,889",138,273,"1,288","8,290","11,731"
22,2018,34,New England,0,0,2,15,10,0,2,14,47,138,6,17,43,462,711
23,2018,34,Connecticut,0,0,1,1,0,0,0,2,2,9,0,1,5,27,50
24,2018,34,Maine,0,0,1,1,0,0,0,1,4,1,5,6,17,205,280
25,2018,34,Massachusetts,0,0,2,12,6,0,1,10,22,114,0,5,20,101,206
26,2018,34,New Hampshire,0,0,0,0,0,0,0,1,2,3,0,2,20,97,48
27,2018,34,Rhode Island,0,0,1,1,1,0,0,11,2,10,1,0,24,20,41
28,2018,34,Vermont,0,0,1,0,3,0,0,7,15,1,0,0,3,12,86
29,2018,34,Middle Atlantic,0,1,3,24,25,0,10,63,371,423,20,25,48,695,"1,426"
30,2018,34,New Jersey,0,0,2,4,5,0,0,4,28,25,0,5,14,117,337
31,2018,34,New York (excluding New York City),0,0,2,9,9,0,2,54,50,126,8,8,23,220,347
32,2018,34,New York City,0,0,1,3,5,0,5,16,178,166,0,3,6,74,88
33,2018,34,Pennsylvania,0,0,2,8,6,0,1,15,115,106,12,10,29,284,654
34,2018,34,East North Central,0,1,3,21,26,0,5,34,265,394,23,47,158,"1,407","2,185"
35,2018,34,Illinois,0,0,1,3,6,0,4,32,202,243,0,7,46,165,377
36,2018,34,Indiana,0,0,2,3,5,0,0,2,10,36,0,4,11,110,288
37,2018,34,Michigan,0,0,1,4,4,0,0,2,21,23,0,10,22,269,483
38,2018,34,Ohio,0,0,2,7,8,0,0,7,22,50,23,11,28,351,556
39,2018,34,Wisconsin,0,0,1,4,3,0,0,2,10,42,0,11,140,512,481
40,2018,34,West North Central,0,0,3,14,14,0,1,5,46,767,2,18,58,522,"1,097"
41,2018,34,Iowa,0,0,1,1,0,0,0,5,14,97,0,2,6,65,104
42,2018,34,Kansas,0,0,1,1,2,0,0,1,2,158,0,2,7,49,136
43,2018,34,Minnesota,0,0,1,0,4,0,0,3,9,70,0,6,32,163,473
44,2018,34,Missouri,0,0,3,10,6,0,0,3,20,427,0,4,14,100,283
45,2018,34,Nebraska,0,0,1,2,2,0,0,1,1,5,2,2,14,94,58
46,2018,34,North Dakota,0,0,0,0,0,0,0,0,0,10,0,1,4,34,37
47,2018,34,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,4,17,6
48,2018,34,South Atlantic,0,1,4,49,45,0,6,34,272,157,11,27,64,892,"1,027"
49,2018,34,Delaware,0,0,1,1,1,0,0,6,22,3,3,1,13,90,5
50,2018,34,District of Columbia,0,0,1,0,0,0,0,12,7,10,0,0,2,3,14
51,2018,34,Florida,0,0,2,15,16,0,1,10,36,42,4,6,16,224,260
52,2018,34,Georgia,0,0,2,16,5,0,0,4,8,37,0,1,8,22,173
53,2018,34,Maryland,0,0,2,4,3,0,0,3,26,8,1,1,10,67,74
54,2018,34,North Carolina,0,0,1,7,8,0,0,2,9,28,0,8,24,249,203
55,2018,34,South Carolina,0,0,0,0,3,0,0,1,5,0,0,3,11,113,137
56,2018,34,Virginia,0,0,2,6,8,0,1,31,158,28,3,4,29,106,156
57,2018,34,West Virginia,0,0,1,0,1,0,0,1,1,1,0,0,4,18,5
58,2018,34,East South Central,0,0,2,9,6,0,1,6,28,116,0,11,26,271,674
59,2018,34,Alabama,0,0,1,3,0,0,0,1,8,35,0,3,9,88,184
60,2018,34,Kentucky,0,0,1,1,2,0,0,1,7,16,0,4,16,101,327
61,2018,34,Mississippi,0,0,1,1,2,0,0,1,3,21,0,0,3,25,25
62,2018,34,Tennessee,0,0,2,4,2,0,0,5,10,44,0,3,8,57,138
63,2018,34,West South Central,0,0,3,17,17,2,2,33,95,"1,168",52,30,220,832,"1,415"
64,2018,34,Arkansas,0,0,1,0,0,0,0,2,3,541,1,2,12,42,159
65,2018,34,Louisiana,0,0,1,0,3,0,0,3,5,68,0,1,9,69,63
66,2018,34,Oklahoma,0,0,2,3,1,0,0,9,6,164,0,0,65,38,92
67,2018,34,Texas,0,0,3,14,13,2,2,23,81,395,51,24,148,683,"1,101"
68,2018,34,Mountain,0,0,2,9,12,0,1,4,39,161,24,38,72,"1,334","1,326"
69,2018,34,Arizona,0,0,1,1,4,0,0,2,5,33,0,5,13,139,321
70,2018,34,Colorado,0,0,1,3,2,0,0,2,16,77,12,13,41,478,355
71,2018,34,Idaho,0,0,1,2,1,0,0,1,1,5,10,6,21,278,34
72,2018,34,Montana,0,0,1,0,0,0,0,1,2,6,1,1,10,34,68
73,2018,34,Nevada,0,0,0,0,2,0,0,1,1,5,1,0,10,21,68
74,2018,34,New Mexico,0,0,1,1,2,0,0,2,4,0,0,5,15,190,123
75,2018,34,Utah,0,0,1,2,1,0,0,2,10,35,0,5,18,193,342
76,2018,34,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15
77,2018,34,Pacific,1,1,15,55,66,0,28,819,565,565,0,55,785,"1,875","1,870"
78,2018,34,Alaska,1,0,1,3,1,0,5,25,226,13,0,1,7,57,27
79,2018,34,California,0,0,4,26,50,0,2,5,50,153,0,42,69,"1,128","1,649"
80,2018,34,Hawaii,0,0,1,0,0,0,12,45,230,342,0,1,4,20,17
81,2018,34,Oregon,0,0,2,13,15,0,0,2,16,57,0,6,26,353,177
82,2018,34,Washington,0,0,11,13,0,0,0,779,43,0,0,3,740,317,0
84,2018,34,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,34,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,34,Guam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2018,34,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13
88,2018,34,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2018,35,United States,2,6,20,218,229,2,61,905,"1,757","3,951",87,267,"1,288","8,491","12,073"
22,2018,35,New England,0,0,2,15,10,0,2,14,47,141,6,16,43,469,743
23,2018,35,Connecticut,0,0,1,1,0,0,0,2,2,9,0,1,5,26,50
24,2018,35,Maine,0,0,1,1,0,0,0,1,4,1,5,6,17,211,297
25,2018,35,Massachusetts,0,0,2,12,6,0,1,10,22,117,0,5,20,101,220
26,2018,35,New Hampshire,0,0,0,0,0,0,0,1,2,3,0,2,20,98,48
27,2018,35,Rhode Island,0,0,1,1,1,0,0,11,2,10,1,0,24,21,41
28,2018,35,Vermont,0,0,0,0,3,0,0,7,15,1,0,0,3,12,87
29,2018,35,Middle Atlantic,1,1,3,25,27,1,10,63,373,428,12,25,48,716,"1,468"
30,2018,35,New Jersey,0,0,2,4,5,0,0,4,28,27,0,5,14,117,345
31,2018,35,New York (excluding New York City),1,0,2,10,10,1,2,54,51,126,7,8,23,227,359
32,2018,35,New York City,0,0,1,3,6,0,5,16,179,169,0,3,6,75,93
33,2018,35,Pennsylvania,0,0,2,8,6,0,1,15,115,106,5,11,29,297,671
34,2018,35,East North Central,0,1,3,22,27,0,5,34,272,400,10,47,158,"1,455","2,245"
35,2018,35,Illinois,0,0,1,4,6,0,4,32,209,247,0,6,46,173,386
36,2018,35,Indiana,0,0,2,3,6,0,0,2,10,37,0,4,11,110,294
37,2018,35,Michigan,0,0,1,4,4,0,0,2,21,24,0,10,22,281,498
38,2018,35,Ohio,0,0,2,7,8,0,0,7,22,50,10,11,28,361,572
39,2018,35,Wisconsin,0,0,1,4,3,0,0,2,10,42,0,12,140,530,495
40,2018,35,West North Central,0,0,3,14,15,0,1,5,47,771,3,18,58,532,"1,131"
41,2018,35,Iowa,0,0,1,1,1,0,0,5,15,99,0,2,6,68,107
42,2018,35,Kansas,0,0,1,1,2,0,0,1,2,158,0,2,7,50,137
43,2018,35,Minnesota,0,0,1,0,4,0,0,3,9,70,0,6,32,163,492
44,2018,35,Missouri,0,0,3,10,6,0,0,3,20,429,0,4,14,100,290
45,2018,35,Nebraska,0,0,1,2,2,0,0,1,1,5,3,2,14,100,61
46,2018,35,North Dakota,0,0,0,0,0,0,0,0,0,10,0,1,4,34,37
47,2018,35,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,4,17,7
48,2018,35,South Atlantic,0,1,4,49,45,1,6,34,275,160,2,27,64,908,"1,067"
49,2018,35,Delaware,0,0,1,1,1,0,0,6,22,3,1,1,13,91,5
50,2018,35,District of Columbia,0,0,1,0,0,0,0,12,7,10,0,0,2,3,15
51,2018,35,Florida,0,0,2,15,16,0,1,7,36,44,0,6,16,224,269
52,2018,35,Georgia,0,0,2,16,5,0,0,4,8,38,0,1,8,23,178
53,2018,35,Maryland,0,0,2,4,3,0,0,3,26,8,1,1,10,69,74
54,2018,35,North Carolina,0,0,1,7,8,0,0,2,9,28,0,8,24,261,211
55,2018,35,South Carolina,0,0,0,0,3,0,0,1,5,0,0,3,11,113,138
56,2018,35,Virginia,0,0,2,6,8,1,1,31,161,28,0,4,29,106,172
57,2018,35,West Virginia,0,0,1,0,1,0,0,1,1,1,0,0,4,18,5
58,2018,35,East South Central,0,0,2,9,7,0,1,6,28,116,0,11,26,278,689
59,2018,35,Alabama,0,0,1,3,1,0,0,1,8,35,0,3,7,94,191
60,2018,35,Kentucky,0,0,1,1,2,0,0,1,7,16,0,4,16,101,330
61,2018,35,Mississippi,0,0,1,1,2,0,0,1,3,21,0,0,3,26,25
62,2018,35,Tennessee,0,0,2,4,2,0,0,5,10,44,0,2,8,57,143
63,2018,35,West South Central,1,0,3,18,18,0,2,33,102,"1,173",23,30,220,866,"1,461"
64,2018,35,Arkansas,0,0,1,0,0,0,0,3,7,541,5,2,12,48,162
65,2018,35,Louisiana,0,0,1,0,3,0,0,3,8,69,1,1,9,74,64
66,2018,35,Oklahoma,1,0,2,4,1,0,0,9,6,164,0,0,65,38,92
67,2018,35,Texas,0,0,3,14,14,0,2,23,81,399,17,24,148,706,"1,143"
68,2018,35,Mountain,0,0,2,11,12,0,1,5,43,164,30,37,70,"1,359","1,351"
69,2018,35,Arizona,0,0,1,1,4,0,0,2,5,33,0,5,13,144,323
70,2018,35,Colorado,0,0,1,4,2,0,0,3,20,78,18,13,35,459,361
71,2018,35,Idaho,0,0,1,2,1,0,0,1,1,5,12,6,21,290,35
72,2018,35,Montana,0,0,1,0,0,0,0,1,2,6,0,1,10,34,70
73,2018,35,Nevada,0,0,0,0,2,0,0,1,1,5,0,0,6,21,71
74,2018,35,New Mexico,0,0,1,1,2,0,0,2,4,1,0,5,15,192,127
75,2018,35,Utah,0,0,1,3,1,0,0,2,10,36,0,5,18,214,347
76,2018,35,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,2,5,17
77,2018,35,Pacific,0,1,15,55,68,0,26,819,570,598,1,55,785,"1,908","1,918"
78,2018,35,Alaska,0,0,1,3,1,0,5,25,226,14,0,1,7,58,28
79,2018,35,California,0,0,4,26,52,0,2,5,54,158,0,42,69,"1,148","1,690"
80,2018,35,Hawaii,0,0,1,0,0,0,11,45,231,369,0,1,4,20,18
81,2018,35,Oregon,0,0,2,13,15,0,0,2,16,57,1,6,26,362,182
82,2018,35,Washington,0,0,11,13,0,0,0,779,43,0,0,3,740,320,0
84,2018,35,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,35,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,35,Guam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2018,35,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13
88,2018,35,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2018,36,United States,1,6,20,222,234,4,61,905,"1,774","4,010",64,264,"1,288","8,729","12,367"
22,2018,36,New England,0,0,2,15,10,0,2,14,51,144,1,17,43,518,759
23,2018,36,Connecticut,0,0,1,1,0,0,0,2,2,9,0,1,5,26,51
24,2018,36,Maine,0,0,1,1,0,0,0,1,4,1,1,6,14,214,300
25,2018,36,Massachusetts,0,0,2,12,6,0,1,10,26,120,0,5,20,144,228
26,2018,36,New Hampshire,0,0,0,0,0,0,0,1,2,3,0,2,20,101,50
27,2018,36,Rhode Island,0,0,1,1,1,0,0,11,2,10,0,0,24,21,42
28,2018,36,Vermont,0,0,0,0,3,0,0,7,15,1,0,0,3,12,88
29,2018,36,Middle Atlantic,0,1,3,25,28,1,10,63,375,434,9,25,48,731,"1,504"
30,2018,36,New Jersey,0,0,2,4,5,0,0,4,28,27,0,5,14,125,352
31,2018,36,New York (excluding New York City),0,0,2,10,10,1,2,54,52,128,8,7,23,234,369
32,2018,36,New York City,0,0,1,3,7,0,5,16,179,172,0,3,6,77,93
33,2018,36,Pennsylvania,0,0,2,8,6,0,1,15,116,107,1,10,29,295,690
34,2018,36,East North Central,0,1,3,22,27,1,5,34,276,404,13,46,158,"1,493","2,298"
35,2018,36,Illinois,0,0,1,4,6,0,3,32,209,249,0,6,46,173,398
36,2018,36,Indiana,0,0,2,3,6,0,0,2,10,38,0,4,11,112,305
37,2018,36,Michigan,0,0,1,4,4,0,0,2,21,24,0,10,22,301,508
38,2018,36,Ohio,0,0,2,7,8,1,0,7,23,50,13,11,28,374,579
39,2018,36,Wisconsin,0,0,1,4,3,0,0,2,13,43,0,12,140,533,508
40,2018,36,West North Central,0,0,3,14,15,1,1,5,48,776,1,17,58,540,"1,168"
41,2018,36,Iowa,0,0,1,1,1,0,0,5,15,104,0,2,6,70,110
42,2018,36,Kansas,0,0,1,1,2,0,0,1,2,158,0,2,7,54,143
43,2018,36,Minnesota,0,0,1,0,4,0,0,3,9,70,0,6,32,163,509
44,2018,36,Missouri,0,0,3,10,6,1,0,3,21,429,1,4,14,102,298
45,2018,36,Nebraska,0,0,1,2,2,0,0,1,1,5,0,2,14,100,61
46,2018,36,North Dakota,0,0,0,0,0,0,0,0,0,10,0,1,4,34,40
47,2018,36,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,4,17,7
48,2018,36,South Atlantic,1,1,4,52,46,1,6,34,277,163,6,26,64,930,"1,099"
49,2018,36,Delaware,0,0,1,1,1,0,0,6,22,3,0,1,13,91,5
50,2018,36,District of Columbia,0,0,1,0,0,0,0,12,7,10,0,0,2,3,15
51,2018,36,Florida,1,0,2,17,16,1,1,7,37,44,3,6,16,236,278
52,2018,36,Georgia,0,0,2,17,5,0,0,4,8,39,0,1,8,23,185
53,2018,36,Maryland,0,0,2,4,3,0,0,3,26,8,0,1,10,69,77
54,2018,36,North Carolina,0,0,1,7,9,0,0,2,9,30,0,8,24,267,215
55,2018,36,South Carolina,0,0,0,0,3,0,0,1,5,0,0,3,11,113,140
56,2018,36,Virginia,0,0,2,6,8,0,1,31,162,28,3,3,29,110,178
57,2018,36,West Virginia,0,0,1,0,1,0,0,1,1,1,0,0,4,18,6
58,2018,36,East South Central,0,0,2,9,7,0,1,6,28,118,2,11,26,295,705
59,2018,36,Alabama,0,0,1,3,1,0,0,1,8,35,0,3,6,96,196
60,2018,36,Kentucky,0,0,1,1,2,0,0,1,7,16,0,4,16,107,333
61,2018,36,Mississippi,0,0,1,1,2,0,0,1,3,22,0,0,3,27,25
62,2018,36,Tennessee,0,0,2,4,2,0,0,5,10,45,2,2,8,65,151
63,2018,36,West South Central,0,0,3,18,19,0,2,33,102,"1,178",13,30,220,884,"1,495"
64,2018,36,Arkansas,0,0,1,0,0,0,0,3,7,541,0,2,12,48,167
65,2018,36,Louisiana,0,0,1,0,3,0,0,3,8,70,0,1,9,79,67
66,2018,36,Oklahoma,0,0,2,4,1,0,0,9,6,164,13,0,65,51,92
67,2018,36,Texas,0,0,3,14,15,0,2,23,81,403,0,24,148,706,"1,169"
68,2018,36,Mountain,0,0,2,11,12,0,1,5,44,166,17,37,70,"1,382","1,374"
69,2018,36,Arizona,0,0,1,1,4,0,0,2,5,33,1,5,13,148,324
70,2018,36,Colorado,0,0,1,4,2,0,0,3,20,80,0,14,35,459,367
71,2018,36,Idaho,0,0,1,2,1,0,0,1,1,5,15,6,21,305,35
72,2018,36,Montana,0,0,1,0,0,0,0,1,2,6,0,1,10,34,78
73,2018,36,Nevada,0,0,0,0,2,0,0,1,1,5,1,0,6,23,73
74,2018,36,New Mexico,0,0,1,1,2,0,0,2,5,1,0,5,15,194,130
75,2018,36,Utah,0,0,1,3,1,0,0,2,10,36,0,5,18,214,350
76,2018,36,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,1,5,17
77,2018,36,Pacific,0,1,15,56,70,0,24,819,573,627,2,55,785,"1,956","1,965"
78,2018,36,Alaska,0,0,1,3,1,0,5,25,226,19,0,1,7,58,29
79,2018,36,California,0,0,4,27,54,0,2,5,57,159,0,41,69,"1,174","1,729"
80,2018,36,Hawaii,0,0,1,0,0,0,11,45,231,391,0,1,4,21,19
81,2018,36,Oregon,0,0,2,13,15,0,0,2,16,58,1,7,26,374,188
82,2018,36,Washington,0,0,11,13,0,0,0,779,43,0,1,4,740,329,0
84,2018,36,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,36,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
