,year,mmwr_week,Reporting Area,"Meningococcal disease(Neisseria meningitidis)�, All serogroups current week","Meningococcal disease(Neisseria meningitidis)�, All serogroups previous 52 weeks median ","Meningococcal disease(Neisseria meningitidis)�, All serogroups previous 52 weeks maximum ","Meningococcal disease(Neisseria meningitidis)�, All serogroups cummulative for 2017","Meningococcal disease(Neisseria meningitidis)�, All serogroups cummulative for 2016",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2017,Mumps cummulative for 2016,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2017,Pertussis cummulative for 2016
21,2017,32,UNITED STATES,1,6,21,209,246,40,160,519,"4,240","1,983",122,303,"1,220","9,358","9,973"
22,2017,32,NEW ENGLAND,0,0,1,6,13,0,3,16,132,256,6,20,73,557,503
23,2017,32,Conn.,0,0,1,0,4,0,0,2,8,33,0,1,5,39,69
24,2017,32,Maine,0,0,0,0,1,0,0,4,1,4,4,7,19,245,153
25,2017,32,Mass.,0,0,1,4,8,0,2,14,112,210,0,5,13,128,101
26,2017,32,N.H.,0,0,0,0,0,0,0,1,2,8,1,1,4,29,40
27,2017,32,R.I.,0,0,0,0,0,0,0,6,8,1,1,0,19,37,60
28,2017,32,Vt.,0,0,1,2,0,0,0,1,1,0,0,2,47,79,80
29,2017,32,MID. ATLANTIC,0,0,3,22,24,1,14,33,412,100,19,37,103,"1,093","1,885"
30,2017,32,N.J.,0,0,1,3,6,0,1,4,22,18,0,7,18,163,380
31,2017,32,N.Y. (Upstate),0,0,2,8,6,1,4,23,127,44,9,9,33,325,424
32,2017,32,N.Y. City,0,0,3,4,7,0,5,19,158,34,0,3,14,64,195
33,2017,32,Pa.,0,0,1,7,5,0,1,15,105,4,10,19,86,541,886
34,2017,32,E.N. CENTRAL,0,1,6,21,25,0,8,29,388,668,24,63,191,"1,704","2,193"
35,2017,32,Ill.,0,0,2,5,9,0,3,22,241,289,0,13,41,291,599
36,2017,32,Ind.,0,0,2,5,5,0,0,4,30,278,0,4,18,193,113
37,2017,32,Mich.,0,0,1,3,3,0,0,2,19,11,0,10,21,303,188
38,2017,32,Ohio,0,0,3,8,5,0,1,8,50,64,24,18,38,537,586
39,2017,32,Wis.,0,0,1,0,3,0,0,24,48,26,0,16,133,380,707
40,2017,32,W.N. CENTRAL,0,0,2,9,19,0,22,84,777,678,3,28,102,782,991
41,2017,32,Iowa,0,0,1,0,2,0,4,15,95,594,0,2,19,75,81
42,2017,32,Kans.,0,0,1,2,5,0,1,19,156,6,0,4,11,115,61
43,2017,32,Minn.,0,0,0,0,5,0,0,12,69,18,0,13,41,231,585
44,2017,32,Mo.,0,0,1,5,4,0,11,72,441,4,3,7,87,276,112
45,2017,32,Nebr.,0,0,1,2,2,0,0,2,4,45,0,2,5,50,112
46,2017,32,N. Dak.,0,0,0,0,0,0,0,2,12,9,0,1,4,31,29
47,2017,32,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,4,11
48,2017,32,S. ATLANTIC,1,1,5,50,37,1,3,10,129,54,5,25,46,778,827
49,2017,32,Del.,0,0,1,1,0,0,0,1,2,0,0,0,2,4,11
50,2017,32,D.C.,0,0,0,0,0,0,0,2,10,1,0,0,3,12,6
51,2017,32,Fla.,0,0,3,16,9,1,0,5,27,10,4,7,19,257,216
52,2017,32,Ga.,0,0,2,5,9,0,0,6,33,3,0,2,9,60,125
53,2017,32,Md.,0,0,2,3,1,0,0,3,3,2,0,2,10,59,66
54,2017,32,N.C.,0,0,2,8,3,0,0,3,23,27,0,5,10,153,201
55,2017,32,S.C.,0,0,2,7,4,0,0,2,4,3,1,2,12,111,75
56,2017,32,Va.,1,0,3,9,8,0,0,4,27,7,0,4,24,119,107
57,2017,32,W. Va.,0,0,1,1,3,0,0,1,0,1,0,0,2,3,20
58,2017,32,E.S. CENTRAL,0,0,1,6,12,0,1,13,107,96,0,13,40,565,554
59,2017,32,Ala.,0,0,0,0,5,0,0,7,30,1,0,3,17,131,119
60,2017,32,Ky.,0,0,1,2,1,0,0,3,16,92,0,8,28,306,346
61,2017,32,Miss.,0,0,1,2,0,0,0,8,21,0,0,0,2,22,1
62,2017,32,Tenn.,0,0,1,2,6,0,0,6,40,3,0,3,9,106,88
63,2017,32,W.S. CENTRAL,0,0,2,17,25,2,40,334,"1,067",30,22,35,222,"1,259",842
64,2017,32,Ark.,0,0,1,0,1,0,19,272,537,1,1,3,12,140,26
65,2017,32,La.,0,0,1,3,3,0,0,3,11,0,0,1,6,44,36
66,2017,32,Okla.,0,0,1,1,4,0,7,93,160,1,0,0,59,93,78
67,2017,32,Tex.,0,0,2,13,17,2,6,63,359,28,21,28,148,982,702
68,2017,32,MOUNTAIN,0,0,2,12,14,3,2,13,139,44,26,32,71,"1,160","1,001"
69,2017,32,Ariz.,0,0,1,4,2,3,0,12,32,4,7,8,17,313,211
70,2017,32,Colo.,0,0,2,2,3,0,0,10,57,13,10,12,28,370,418
71,2017,32,Idaho,0,0,1,1,1,0,0,2,5,1,0,1,6,31,70
72,2017,32,Mont.,0,0,1,0,1,0,0,3,6,20,9,0,18,62,12
73,2017,32,Nev.,0,0,2,2,3,0,0,1,5,2,0,1,6,46,22
74,2017,32,N. Mex.,0,0,1,2,2,0,0,1,2,2,0,3,11,102,93
75,2017,32,Utah,0,0,1,1,2,0,0,9,32,2,0,6,23,228,161
76,2017,32,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14
77,2017,32,PACIFIC,0,2,16,66,77,33,12,160,"1,089",57,17,40,656,"1,460","1,177"
78,2017,32,Alaska,0,0,1,1,4,0,0,3,5,2,1,1,10,25,80
79,2017,32,Calif.,0,1,4,41,61,0,2,11,77,52,5,30,62,937,906
80,2017,32,Hawaii,0,0,0,0,1,3,1,26,241,0,0,0,3,14,47
81,2017,32,Oreg.,0,0,3,16,11,0,1,5,54,3,1,3,10,124,144
82,2017,32,Wash.,0,0,13,8,0,30,1,152,712,0,10,2,618,360,0
83,2017,32,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,32,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,32,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,32,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,10
87,2017,32,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,33,UNITED STATES,1,6,21,213,253,28,161,519,"4,292","2,017",135,306,"1,220","9,764","10,280"
22,2017,33,NEW ENGLAND,0,0,1,6,13,0,3,16,132,258,4,19,73,567,514
23,2017,33,Conn.,0,0,1,0,4,0,0,2,8,33,0,1,5,42,69
24,2017,33,Maine,0,0,0,0,1,0,0,4,1,4,3,7,19,251,159
25,2017,33,Mass.,0,0,1,4,8,0,2,14,112,211,0,5,13,128,104
26,2017,33,N.H.,0,0,0,0,0,0,0,1,2,9,1,1,4,30,41
27,2017,33,R.I.,0,0,0,0,0,0,0,6,8,1,0,0,19,37,60
28,2017,33,Vt.,0,0,1,2,0,0,0,1,1,0,0,2,47,79,81
29,2017,33,MID. ATLANTIC,1,1,3,24,25,2,14,33,417,115,39,37,103,"1,159","1,942"
30,2017,33,N.J.,0,0,1,3,6,0,1,4,22,21,0,7,18,177,388
31,2017,33,N.Y. (Upstate),1,0,2,9,6,2,3,23,129,49,20,9,33,345,444
32,2017,33,N.Y. City,0,0,3,4,8,0,5,19,161,41,0,3,14,68,203
33,2017,33,Pa.,0,0,1,8,5,0,1,15,105,4,19,19,86,569,907
34,2017,33,E.N. CENTRAL,0,1,6,22,27,0,7,29,389,674,15,63,191,"1,759","2,255"
35,2017,33,Ill.,0,0,2,6,10,0,3,22,241,292,0,13,41,297,615
36,2017,33,Ind.,0,0,2,5,5,0,0,4,31,279,0,4,18,206,114
37,2017,33,Mich.,0,0,1,3,4,0,0,2,19,13,0,10,21,317,199
38,2017,33,Ohio,0,0,3,8,5,0,0,7,50,64,13,18,38,550,604
39,2017,33,Wis.,0,0,1,0,3,0,0,24,48,26,2,16,133,389,723
40,2017,33,W.N. CENTRAL,0,0,2,9,20,1,22,84,789,682,5,28,103,817,"1,027"
41,2017,33,Iowa,0,0,1,0,2,0,4,15,96,598,0,2,19,79,83
42,2017,33,Kans.,0,0,1,2,5,0,1,19,156,6,0,4,11,116,65
43,2017,33,Minn.,0,0,0,0,5,0,0,12,76,18,0,12,41,253,607
44,2017,33,Mo.,0,0,1,5,4,1,11,72,445,4,4,6,87,283,118
45,2017,33,Nebr.,0,0,1,2,3,0,0,2,4,45,1,1,5,51,112
46,2017,33,N. Dak.,0,0,0,0,0,0,0,2,12,9,0,0,4,31,30
47,2017,33,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,4,12
48,2017,33,S. ATLANTIC,0,1,5,50,39,6,3,10,137,58,15,26,46,852,851
49,2017,33,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,4,11
50,2017,33,D.C.,0,0,0,0,0,0,0,2,10,1,0,0,3,12,6
51,2017,33,Fla.,0,0,3,16,9,6,0,5,33,11,15,7,19,272,221
52,2017,33,Ga.,0,0,2,5,11,0,0,6,34,3,0,3,11,98,128
53,2017,33,Md.,0,0,2,3,1,0,0,3,3,5,0,2,10,59,69
54,2017,33,N.C.,0,0,2,8,3,0,0,3,23,27,0,5,10,163,205
55,2017,33,S.C.,0,0,2,7,4,0,0,2,4,3,0,3,12,114,78
56,2017,33,Va.,0,0,3,9,8,0,0,4,27,7,0,4,24,126,112
57,2017,33,W. Va.,0,0,1,1,3,0,0,1,0,1,0,0,2,4,21
58,2017,33,E.S. CENTRAL,0,0,1,6,12,0,1,13,110,97,3,13,40,587,571
59,2017,33,Ala.,0,0,0,0,5,0,0,7,30,1,0,3,17,131,126
60,2017,33,Ky.,0,0,1,2,1,0,0,3,16,92,2,8,28,326,350
61,2017,33,Miss.,0,0,1,2,0,0,0,8,21,1,0,0,2,22,2
62,2017,33,Tenn.,0,0,1,2,6,0,0,6,43,3,1,3,9,108,93
63,2017,33,W.S. CENTRAL,0,0,2,17,25,7,40,334,"1,075",30,19,34,222,"1,290",877
64,2017,33,Ark.,0,0,1,0,1,0,19,272,537,1,2,3,12,143,26
65,2017,33,La.,0,0,1,3,3,0,0,3,11,0,0,1,6,44,38
66,2017,33,Okla.,0,0,1,1,4,1,7,93,161,1,0,0,59,93,84
67,2017,33,Tex.,0,0,2,13,17,6,6,63,366,28,17,28,148,"1,010",729
68,2017,33,MOUNTAIN,0,0,2,12,14,2,2,13,141,44,21,32,71,"1,189","1,029"
69,2017,33,Ariz.,0,0,1,4,2,0,0,12,32,4,4,8,17,318,211
70,2017,33,Colo.,0,0,2,2,3,2,0,10,59,13,15,12,28,385,433
71,2017,33,Idaho,0,0,1,1,1,0,0,2,5,1,2,1,6,33,71
72,2017,33,Mont.,0,0,1,0,1,0,0,3,6,20,0,0,18,62,12
73,2017,33,Nev.,0,0,2,2,3,0,0,1,5,2,0,1,6,46,22
74,2017,33,N. Mex.,0,0,1,2,2,0,0,1,2,2,0,3,11,103,94
75,2017,33,Utah,0,0,1,1,2,0,0,9,32,2,0,6,23,234,169
76,2017,33,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,8,17
77,2017,33,PACIFIC,0,2,16,67,78,10,12,160,"1,102",59,14,41,656,"1,544","1,214"
78,2017,33,Alaska,0,0,1,1,4,0,0,2,5,2,0,1,10,25,86
79,2017,33,Calif.,0,1,4,42,62,0,2,11,78,54,1,30,64,998,932
80,2017,33,Hawaii,0,0,0,0,1,0,1,26,241,0,0,0,3,14,48
81,2017,33,Oreg.,0,0,3,16,11,0,1,5,56,3,0,3,10,135,148
82,2017,33,Wash.,0,0,13,8,0,10,2,152,722,0,13,2,618,372,0
83,2017,33,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,33,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,33,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,33,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,10
87,2017,33,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,34,UNITED STATES,1,6,21,218,255,29,161,519,"4,367","2,039",107,310,"1,220","10,108","10,585"
22,2017,34,NEW ENGLAND,0,0,1,7,13,0,3,16,134,258,6,19,73,598,528
23,2017,34,Conn.,0,0,1,0,4,0,0,2,8,33,0,1,5,43,73
24,2017,34,Maine,0,0,0,0,1,0,0,4,1,4,6,7,19,257,160
25,2017,34,Mass.,0,0,1,5,8,0,2,14,114,211,0,5,13,147,108
26,2017,34,N.H.,0,0,0,0,0,0,0,1,2,9,0,1,4,34,43
27,2017,34,R.I.,0,0,0,0,0,0,0,6,8,1,0,0,19,38,60
28,2017,34,Vt.,0,0,1,2,0,0,0,1,1,0,0,2,47,79,84
29,2017,34,MID. ATLANTIC,0,1,3,24,25,0,14,33,418,128,25,38,103,"1,216","1,995"
30,2017,34,N.J.,0,0,1,3,6,0,1,4,22,21,0,6,18,193,394
31,2017,34,N.Y. (Upstate),0,0,2,9,6,0,3,23,129,58,8,9,33,354,460
32,2017,34,N.Y. City,0,0,3,4,8,0,5,19,162,44,0,3,14,70,213
33,2017,34,Pa.,0,0,1,8,5,0,1,15,105,5,17,19,86,599,928
34,2017,34,E.N. CENTRAL,0,1,6,22,27,0,7,29,394,680,0,63,191,"1,798","2,320"
35,2017,34,Ill.,0,0,2,6,10,0,3,22,245,296,0,13,41,313,628
36,2017,34,Ind.,0,0,2,5,5,0,0,4,32,279,0,4,18,211,116
37,2017,34,Mich.,0,0,1,3,4,0,0,2,19,14,0,10,21,328,213
38,2017,34,Ohio,0,0,3,8,5,0,0,7,50,65,0,18,38,550,621
39,2017,34,Wis.,0,0,1,0,3,0,0,24,48,26,0,16,133,396,742
40,2017,34,W.N. CENTRAL,1,0,2,10,21,0,22,84,791,684,5,28,103,837,"1,054"
41,2017,34,Iowa,0,0,1,0,3,0,4,15,96,600,0,2,19,79,85
42,2017,34,Kans.,0,0,1,2,5,0,1,19,156,6,0,4,11,121,69
43,2017,34,Minn.,0,0,0,0,5,0,0,12,76,18,0,12,41,254,618
44,2017,34,Mo.,1,0,1,6,4,0,11,72,447,4,3,7,87,294,128
45,2017,34,Nebr.,0,0,1,2,3,0,0,2,4,45,2,1,5,54,112
46,2017,34,N. Dak.,0,0,0,0,0,0,0,2,12,9,0,0,4,31,30
47,2017,34,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,4,12
48,2017,34,S. ATLANTIC,0,1,5,50,40,8,3,10,148,58,12,27,46,898,887
49,2017,34,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,4,11
50,2017,34,D.C.,0,0,0,0,0,0,0,2,10,1,0,0,3,13,6
51,2017,34,Fla.,0,0,3,16,9,8,0,7,42,11,8,7,21,282,237
52,2017,34,Ga.,0,0,1,5,11,0,0,6,34,3,0,3,11,99,132
53,2017,34,Md.,0,0,2,3,1,0,0,1,3,5,1,2,10,66,74
54,2017,34,N.C.,0,0,2,8,3,0,0,3,25,27,0,5,10,175,209
55,2017,34,S.C.,0,0,2,7,5,0,0,2,4,3,0,2,12,114,81
56,2017,34,Va.,0,0,3,9,8,0,0,4,27,7,3,4,24,141,116
57,2017,34,W. Va.,0,0,1,1,3,0,0,1,0,1,0,0,2,4,21
58,2017,34,E.S. CENTRAL,0,0,1,6,12,0,1,13,113,97,3,13,40,621,584
59,2017,34,Ala.,0,0,0,0,5,0,0,10,33,1,0,3,17,152,126
60,2017,34,Ky.,0,0,1,2,1,0,0,3,16,92,1,8,28,329,361
61,2017,34,Miss.,0,0,1,2,0,0,0,8,21,1,0,0,2,23,2
62,2017,34,Tenn.,0,0,1,2,6,0,0,6,43,3,2,3,9,117,95
63,2017,34,W.S. CENTRAL,0,0,2,17,25,7,40,334,"1,086",30,18,34,222,"1,325",912
64,2017,34,Ark.,0,0,1,0,1,0,19,272,537,1,2,3,12,148,27
65,2017,34,La.,0,0,1,3,3,0,0,3,11,0,0,1,6,44,43
66,2017,34,Okla.,0,0,1,1,4,3,7,93,164,1,0,0,59,93,85
67,2017,34,Tex.,0,0,2,13,17,4,6,63,374,28,16,28,148,"1,040",757
68,2017,34,MOUNTAIN,0,0,2,12,14,0,2,13,141,44,18,32,71,"1,210","1,057"
69,2017,34,Ariz.,0,0,1,4,2,0,0,12,32,4,8,7,17,321,214
70,2017,34,Colo.,0,0,2,2,3,0,0,10,59,13,10,12,28,394,445
71,2017,34,Idaho,0,0,1,1,1,0,0,2,5,1,0,1,6,33,72
72,2017,34,Mont.,0,0,1,0,1,0,0,3,6,20,0,0,18,62,12
73,2017,34,Nev.,0,0,2,2,3,0,0,1,5,2,0,1,6,46,22
74,2017,34,N. Mex.,0,0,1,2,2,0,0,1,2,2,0,3,11,112,96
75,2017,34,Utah,0,0,1,1,2,0,0,9,32,2,0,6,23,234,179
76,2017,34,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,8,17
77,2017,34,PACIFIC,0,2,16,70,78,14,13,160,"1,142",60,20,41,656,"1,605","1,248"
78,2017,34,Alaska,0,0,1,1,4,0,0,2,5,2,0,1,10,26,91
79,2017,34,Calif.,0,1,4,45,62,1,2,11,79,55,0,30,64,"1,034",956
80,2017,34,Hawaii,0,0,0,0,1,0,1,26,272,0,0,0,3,15,48
81,2017,34,Oreg.,0,0,3,16,11,0,1,5,56,3,2,3,10,142,153
82,2017,34,Wash.,0,0,13,8,0,13,2,152,730,0,18,3,618,388,0
83,2017,34,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,34,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,34,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,34,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,10
87,2017,34,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,35,UNITED STATES,3,6,21,223,260,5,160,519,"4,414","2,088",104,309,"1,220","10,456","10,866"
22,2017,35,NEW ENGLAND,0,0,1,8,13,0,3,16,134,258,10,19,73,622,542
23,2017,35,Conn.,0,0,1,0,4,0,0,2,8,33,0,1,5,45,73
24,2017,35,Maine,0,0,0,0,1,0,0,4,1,4,10,7,19,273,165
25,2017,35,Mass.,0,0,1,5,8,0,2,14,114,211,0,5,13,147,114
26,2017,35,N.H.,0,0,0,0,0,0,0,1,2,9,0,1,4,36,45
27,2017,35,R.I.,0,0,0,0,0,0,0,6,8,1,0,0,19,38,60
28,2017,35,Vt.,0,0,1,3,0,0,0,1,1,0,0,2,47,83,85
29,2017,35,MID. ATLANTIC,1,1,3,25,26,0,14,33,422,142,19,38,103,"1,261","2,053"
30,2017,35,N.J.,0,0,1,3,6,0,1,4,22,22,0,6,22,205,405
31,2017,35,N.Y. (Upstate),1,0,2,10,7,0,3,23,129,64,12,9,33,365,474
32,2017,35,N.Y. City,0,0,3,4,8,0,5,19,166,49,0,3,14,74,224
33,2017,35,Pa.,0,0,1,8,5,0,1,15,105,7,7,19,86,617,950
34,2017,35,E.N. CENTRAL,0,1,6,22,27,0,7,29,394,676,17,63,156,"1,886","2,383"
35,2017,35,Ill.,0,0,2,6,10,0,3,22,245,298,0,13,41,313,649
36,2017,35,Ind.,0,0,2,5,5,0,0,4,32,279,0,4,18,237,120
37,2017,35,Mich.,0,0,1,3,4,0,0,2,19,14,0,10,21,344,219
38,2017,35,Ohio,0,0,3,8,5,0,0,7,50,65,16,18,38,566,637
39,2017,35,Wis.,0,0,1,0,3,0,0,15,48,20,1,16,73,426,758
40,2017,35,W.N. CENTRAL,0,0,2,11,21,0,22,84,792,690,7,28,105,866,"1,070"
41,2017,35,Iowa,0,0,0,0,3,0,4,15,96,605,0,2,19,81,86
42,2017,35,Kans.,0,0,1,2,5,0,1,19,156,6,0,4,11,123,70
43,2017,35,Minn.,0,0,1,1,5,0,0,12,76,18,0,12,41,264,629
44,2017,35,Mo.,0,0,1,6,4,0,11,72,448,5,6,7,87,306,131
45,2017,35,Nebr.,0,0,1,2,3,0,0,2,4,45,1,2,5,55,112
46,2017,35,N. Dak.,0,0,0,0,0,0,0,2,12,9,0,0,4,32,30
47,2017,35,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,5,12
48,2017,35,S. ATLANTIC,1,1,5,50,41,1,3,10,151,61,19,26,46,932,908
49,2017,35,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,5,11
50,2017,35,D.C.,0,0,0,0,0,0,0,2,10,1,0,0,3,14,9
51,2017,35,Fla.,1,0,3,17,10,1,0,8,43,12,11,7,21,293,241
52,2017,35,Ga.,0,0,1,5,11,0,0,6,34,3,5,3,11,104,137
53,2017,35,Md.,0,0,2,3,1,0,0,1,4,6,1,2,10,71,76
54,2017,35,N.C.,0,0,2,8,3,0,0,3,26,27,1,5,11,179,213
55,2017,35,S.C.,0,0,2,7,5,0,0,2,4,3,0,2,12,116,82
56,2017,35,Va.,0,0,3,8,8,0,0,4,27,8,1,4,24,146,118
57,2017,35,W. Va.,0,0,1,1,3,0,0,1,0,1,0,0,2,4,21
58,2017,35,E.S. CENTRAL,0,0,1,6,12,0,1,13,115,97,0,13,40,627,596
59,2017,35,Ala.,0,0,0,0,5,0,0,11,35,1,0,3,17,153,127
60,2017,35,Ky.,0,0,1,2,1,0,0,3,16,92,0,7,28,329,369
61,2017,35,Miss.,0,0,1,2,0,0,0,8,21,1,0,0,2,24,2
62,2017,35,Tenn.,0,0,1,2,6,0,0,6,43,3,0,3,9,121,98
63,2017,35,W.S. CENTRAL,1,0,2,18,25,1,40,334,"1,088",55,16,34,222,"1,352",942
64,2017,35,Ark.,0,0,1,0,1,0,19,272,537,26,2,3,12,153,27
65,2017,35,La.,0,0,1,3,3,0,0,3,11,0,0,1,6,44,44
66,2017,35,Okla.,0,0,1,1,4,0,7,93,164,1,0,0,59,93,85
67,2017,35,Tex.,1,0,2,14,17,1,6,63,376,28,14,28,148,"1,062",786
68,2017,35,MOUNTAIN,0,0,2,12,14,1,2,13,144,46,12,32,71,"1,250","1,084"
69,2017,35,Ariz.,0,0,1,4,2,0,0,12,32,6,5,8,17,326,217
70,2017,35,Colo.,0,0,2,2,3,1,0,10,60,13,7,12,28,401,460
71,2017,35,Idaho,0,0,1,1,1,0,0,2,5,1,0,0,6,34,73
72,2017,35,Mont.,0,0,1,0,1,0,0,3,6,20,0,0,18,64,12
73,2017,35,Nev.,0,0,2,2,3,0,0,1,5,2,0,1,6,51,22
74,2017,35,N. Mex.,0,0,1,2,2,0,0,1,2,2,0,3,11,113,99
75,2017,35,Utah,0,0,1,1,2,0,0,9,34,2,0,6,23,252,184
76,2017,35,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,9,17
77,2017,35,PACIFIC,0,2,16,71,81,2,13,160,"1,174",63,4,41,656,"1,660","1,288"
78,2017,35,Alaska,0,0,1,1,4,0,0,3,8,2,0,1,10,26,98
79,2017,35,Calif.,0,1,4,46,62,1,2,11,81,58,1,31,64,"1,084",984
80,2017,35,Hawaii,0,0,0,0,1,1,1,26,299,0,0,0,3,15,48
81,2017,35,Oreg.,0,0,3,16,14,0,1,5,56,3,0,3,10,146,158
82,2017,35,Wash.,0,0,13,8,0,0,2,152,730,0,3,4,618,389,0
83,2017,35,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,35,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,35,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,35,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,10
87,2017,35,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,36,UNITED STATES,1,6,21,224,262,6,160,519,"4,439","2,138",104,309,"1,220","10,870","11,116"
22,2017,36,NEW ENGLAND,0,0,1,8,13,0,3,16,135,260,1,19,73,631,553
23,2017,36,Conn.,0,0,1,0,4,0,0,2,9,33,0,1,5,46,75
24,2017,36,Maine,0,0,0,0,1,0,0,4,1,4,1,7,19,280,167
25,2017,36,Mass.,0,0,1,5,8,0,2,14,114,213,0,5,13,147,119
26,2017,36,N.H.,0,0,0,0,0,0,0,1,2,9,0,1,4,36,46
27,2017,36,R.I.,0,0,0,0,0,0,0,6,8,1,0,0,19,38,60
28,2017,36,Vt.,0,0,1,3,0,0,0,1,1,0,0,2,47,84,86
29,2017,36,MID. ATLANTIC,0,1,3,25,26,2,13,33,429,146,25,38,103,"1,312","2,090"
30,2017,36,N.J.,0,0,1,3,6,0,1,4,22,22,0,7,24,223,413
31,2017,36,N.Y. (Upstate),0,0,2,10,7,2,3,23,131,65,13,9,33,376,480
32,2017,36,N.Y. City,0,0,3,4,8,0,5,19,171,52,0,2,14,77,236
33,2017,36,Pa.,0,0,1,8,5,0,1,15,105,7,12,19,86,636,961
34,2017,36,E.N. CENTRAL,0,1,6,22,28,0,7,29,396,684,9,66,156,"1,996","2,444"
35,2017,36,Ill.,0,0,2,6,11,0,3,22,246,302,0,13,41,345,660
36,2017,36,Ind.,0,0,2,5,5,0,0,4,33,281,0,5,18,259,123
37,2017,36,Mich.,0,0,1,3,4,0,0,2,19,15,1,10,21,354,228
38,2017,36,Ohio,0,0,3,8,5,0,0,7,50,65,7,18,38,573,656
39,2017,36,Wis.,0,0,1,0,3,0,0,15,48,21,1,17,73,465,777
40,2017,36,W.N. CENTRAL,0,0,2,11,21,0,22,84,793,694,3,28,105,905,"1,097"
41,2017,36,Iowa,0,0,0,0,3,0,3,15,97,608,0,3,19,93,90
42,2017,36,Kans.,0,0,1,2,5,0,1,19,156,6,0,4,11,125,75
43,2017,36,Minn.,0,0,1,1,5,0,0,12,76,18,0,12,41,281,641
44,2017,36,Mo.,0,0,1,6,4,0,11,72,448,5,3,7,87,314,136
45,2017,36,Nebr.,0,0,1,2,3,0,0,2,4,45,0,2,5,55,113
46,2017,36,N. Dak.,0,0,0,0,0,0,0,2,12,10,0,0,4,32,30
47,2017,36,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,5,12
48,2017,36,S. ATLANTIC,1,1,5,51,41,0,3,10,153,64,15,27,46,975,936
49,2017,36,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,5,11
50,2017,36,D.C.,0,0,0,0,0,0,0,2,10,1,0,0,3,14,9
51,2017,36,Fla.,1,0,3,18,10,0,0,8,43,14,9,7,21,302,246
52,2017,36,Ga.,0,0,1,5,11,0,0,6,34,3,0,3,11,104,141
53,2017,36,Md.,0,0,2,3,1,0,0,1,4,6,3,2,10,82,78
54,2017,36,N.C.,0,0,2,8,3,0,0,3,28,27,0,5,11,188,218
55,2017,36,S.C.,0,0,2,7,5,0,0,2,4,3,0,2,12,116,90
56,2017,36,Va.,0,0,3,8,8,0,0,4,27,9,3,5,24,160,121
57,2017,36,W. Va.,0,0,1,1,3,0,0,1,0,1,0,0,2,4,22
58,2017,36,E.S. CENTRAL,0,0,1,6,12,1,1,13,116,98,4,14,40,658,610
59,2017,36,Ala.,0,0,0,0,5,0,0,11,35,1,0,4,17,168,130
60,2017,36,Ky.,0,0,1,2,1,0,0,3,16,93,1,7,28,337,378
61,2017,36,Miss.,0,0,1,2,0,1,0,8,22,1,0,0,2,24,2
62,2017,36,Tenn.,0,0,1,2,6,0,0,6,43,3,3,3,9,129,100
63,2017,36,W.S. CENTRAL,0,0,2,18,25,2,40,334,"1,095",78,17,35,222,"1,391",964
